model_id,isDescribable,description,token_count
00083740,True,A cylindrical stand with a circular base and a partial vertical enclosure.,888
00082618,True,"A cylindrical rod with a flange, featuring a central hole and a side cutout.",888
00085024,True,A cube with a cylindrical hole through one face.,888
00085244,True,A rectangular block with a cylindrical protrusion and a stepped cutout.,888
00081362,True,A T-shaped pipe connector with cylindrical openings.,888
00086782,True,A flat rectangular plate with two protruding tabs on opposite sides.,888
00087620,True,An L-shaped bracket with a rectangular cutout and four mounting holes.,888
00083529,True,A triangular bracket with a central cutout and two extending arms.,888
00087465,True,A hexagonal nut with a central threaded hole.,888
00081768,True,A tapered square rod with a hollow square cross-section.,888
00089341,True,An L-shaped bracket with multiple mounting holes.,888
00086180,True,An L-shaped bracket with a circular hole and a curved cutout.,888
00085740,True,A hollow cylindrical cup with a slightly tapered shape.,888
00088219,True,A cylindrical rod with a hexagonal socket head.,888
00083381,True,A flat rectangular plate.,888
00088161,True,A cylindrical object with three rectangular fins at the base.,888
00089097,True,A rectangular block with a central cylindrical rod protruding from one face and a circular indentation on the opposite face.,888
00082177,True,A cylindrical component with a central groove and two semi-circular extensions on opposite sides.,888
00089930,True,A right-angled bracket with two large circular cutouts and multiple smaller holes for mounting.,888
00080313,True,A U-shaped bracket with two mounting holes and a central curved recess.,888
00081446,True,An L-shaped bracket with multiple holes for mounting.,888
00082792,True,"A thin, irregularly shaped vertical panel with a tapered profile.",888
00081317,True,A U-shaped bracket with a cylindrical base and two mounting holes.,888
00080127,True,"A long, cylindrical rod with a cross-shaped cross-section.",888
00082060,True,A block with a central V-shaped groove and a W-shaped profile.,888
00082846,True,"A bracket with a vertical plate, a circular hole, and two horizontal mounting flanges.",888
00089786,True,"A block with a semi-circular groove, triangular cutouts, and mounting holes.",888
00085951,True,A U-shaped bracket with a cylindrical base and a central hole.,888
00088311,True,A U-shaped bracket with a circular hole on one end.,888
00081211,True,A semi-cylindrical bracket with a flat back and a central hole.,888
00081053,True,"A flat, elongated wedge with a tapered edge.",888
00080045,True,A flat rectangular bracket with a rounded end and two holes.,888
00082025,True,A square base with rounded corners and a central cylindrical protrusion.,888
00085578,True,A hexagonal nut with a rounded top and a central through hole.,888
00089518,True,A funnel-shaped object with a central hole and a rectangular base.,888
00082479,True,A hexagonal nut with a central threaded hole.,888
00083776,True,A hexagonal-headed bolt with a cylindrical shaft.,888
00081634,True,"A flat, irregular pentagonal plate with four circular holes.",888
00083762,True,A U-shaped bracket with a circular mounting hole on one end.,888
00081218,True,A flat rectangular plate with four rectangular cutouts.,888
00089417,True,An L-shaped bracket with multiple holes for mounting.,888
00082736,True,An L-shaped bracket with multiple holes for mounting.,888
00082896,True,A U-shaped bracket with three cylindrical rods extending from the base.,888
00084073,True,A cylindrical flange with a central hole and multiple bolt holes around the perimeter.,888
00082869,True,"A T-shaped bracket with a rectangular base, a vertical support, and a horizontal top with a central hole.",888
00089645,True,A bent bracket with a square cutout and a circular mounting hole.,888
00088686,True,A rectangular block with a chamfered top edge and two internal cylindrical features.,888
00082930,True,A cylindrical rod with a circular flange and mounting tabs on each end.,888
00086160,True,A block with a stepped profile and a semi-circular cutout at the bottom.,888
00087381,True,"A flat, angled bracket with two holes and a notched top edge.",888
00089275,True,A flat rectangular plate with two U-shaped extensions and a central hole.,888
00086062,True,A barrel-shaped pipe connector with flanges and a side outlet.,888
00081261,True,A cube with circular holes through each face.,888
00084033,True,A rectangular plate with a central raised square feature and two corner holes.,888
00081264,True,An L-shaped bracket with multiple holes for mounting.,888
00081656,True,A square plate with a central circular hole and a recessed circular feature.,888
00082189,True,A flat circular lid with two rectangular mounting tabs and a central recessed feature.,888
00088888,True,An L-shaped bracket with multiple holes for mounting.,888
00089428,True,A rectangular bracket with a central rectangular cutout and a circular hole at one end.,888
00085422,True,A rectangular block with a protruding L-shaped section on one side.,888
00089278,True,A bracket with a curved base and multiple mounting holes.,888
00089235,True,A cylindrical base with a tapered top ending in a square platform.,888
00082136,True,An L-shaped bracket with multiple holes.,888
00085824,True,A hollow rectangular prism with a square cross-section and tapered ends.,888
00083783,True,"A flat, rounded rectangular plate with two notches on one edge.",888
00083290,True,A rectangular block with a semi-circular cutout and mounting holes.,888
00088268,True,A rectangular block with an L-shaped cutout and a curved extension.,888
00083736,True,"A flat, irregularly shaped plate with multiple holes.",888
00088010,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00083297,True,A square flange with a central circular hole and four corner mounting holes.,888
00080467,True,A cylindrical bushing with a central through hole.,888
00088072,True,"A U-shaped bracket with a flat base and two vertical semicircular ends, each with a hole.",888
00085335,True,A shallow square bowl with sloped sides and a flat base.,888
00081677,True,A cylindrical component with a central hole and stepped features on both ends.,888
00082447,True,A cylindrical rod with two symmetrical bulbous sections and a central groove.,888
00088094,True,A tapered rectangular beam with a stepped end and a through hole.,888
00089212,True,"A long, thin rectangular bar with a small protrusion on one end.",888
00089390,True,An L-shaped bracket with multiple holes for mounting.,888
00088749,True,A T-shaped bracket with a curved support arm.,888
00082008,True,"A flat, curved rectangular plate with two mounting tabs and a hole near one end.",888
00083700,True,A cylindrical rod with flanges at both ends and a rectangular cutout.,888
00081787,True,A cylindrical connector with three intersecting cylindrical pipes at different angles.,888
