model_id,isDescribable,description,token_count
00079912,True,A flat rectangular plate with varying thickness.,866
00072440,True,A bracket with two cylindrical extensions and a flat base with a hole.,866
00072248,True,A cylindrical rod with a flanged base and a central hole.,866
00079279,True,A shallow cylindrical dish with a central hole.,866
00077667,True,A tapered rectangular block with a central groove along its length.,866
00076347,True,A rectangular block.,866
00077841,True,A rectangular block.,866
00075731,True,A flat rectangular plate.,866
00077443,True,A rectangular block with a circular through hole.,866
00074499,True,A flat disc with a central hole.,866
00073714,True,A tapered wedge-like object.,866
00073276,True,A rectangular block.,866
00077708,True,"A flat, L-shaped bracket with two holes.",866
00077351,True,"A flat, square plate.",866
00077499,True,A cylindrical rod with a slotted head and a threaded base.,866
00076593,True,A rectangular block with a triangular prism on top.,866
00072674,True,A tapered rectangular block with a central hole.,866
00070207,True,"A bracket with a flat base and an upright support, featuring a hole near the top.",866
00070139,True,A curved cylindrical rod with a flanged base.,866
00076755,True,A cylindrical ring with a tapered outer surface and an internal notch.,866
00074225,True,A cylindrical rod with stepped sections and a flanged base.,866
00070524,True,A cylindrical rod with a conical tip.,866
00074058,True,A spool-shaped object with a central hole.,866
00075364,True,A cylindrical disc with a central hole.,866
00078981,True,A cylindrical rod with flanges at both ends.,866
00073565,True,An L-shaped bracket.,866
00070057,True,A cylindrical rod with a hexagonal socket on one end.,866
00070814,True,"A cylindrical rod with a wide, flat disc on one end.",866
00074687,True,A flat ring with multiple holes around its perimeter.,866
00071516,True,A rectangular block with a row of small holes on one end.,866
00077377,True,A rectangular block with a sloped top surface.,866
00076616,True,A cylindrical disc with a central raised circular platform.,866
00077691,True,A tapered rectangular block with a stepped edge.,866
00075923,True,A flanged disc with multiple holes and a central cylindrical protrusion.,866
00074973,True,A rectangular block with a central vertical groove and a small protrusion on one side.,866
00074416,True,A wedge-shaped block with a circular indentation on one face.,866
00079873,True,A folded sheet with a cylindrical roll on one edge.,866
00074722,True,Two rectangular blocks joined at one edge.,866
00073357,True,A rectangular block with a smaller rectangular extension on one end.,866
00075183,True,A cylindrical object with grooves and a central through hole.,866
00078379,True,A cylindrical rod with two notches at one end and a hollow interior.,866
00074776,True,A teardrop-shaped block with a hole near the pointed end.,866
00078138,True,An L-shaped bracket with a tapered end.,866
00073694,True,A rectangular block with a slanted top face.,866
00074173,True,A rectangular block with a sloped top surface.,866
00076287,True,A hollow cylindrical tube.,866
00070796,True,A cylindrical rod with a flanged base.,866
00077840,True,A rectangular block.,866
00077949,True,A hollow hemisphere.,866
00071316,True,A cylindrical object with a slightly tapered base.,866
00075002,True,A torus-shaped object with a flat top and bottom.,866
00076189,True,A cylindrical rod with a conical tip and a flanged base.,866
00071914,True,A sphere with a partial groove.,866
00073083,True,"A flat, tapered rectangular block.",866
00077678,True,A tapered block with a stepped profile.,866
00075454,True,A cylindrical rod with a conical tip.,866
00078146,True,An L-shaped bracket with a triangular support.,866
00074156,True,A cylindrical rod with a flanged base.,866
00078131,True,A hollow cylindrical block with a tapered shape.,866
00077627,True,A circular disc with four evenly spaced holes.,866
00071313,True,A thin circular ring.,866
00073038,True,A rectangular block with a cylindrical protrusion and a triangular prism on top.,866
00071033,True,A cylindrical rod with a flanged base and a tapered tip.,866
00077462,True,A cylindrical rod with a stepped profile and a flanged base.,866
00078350,True,A cylindrical rod with a flanged base and a smaller cylindrical extension.,866
00070824,True,A cylindrical rod with a conical tip and a flanged base.,866
00075648,False,N/A,866
00073617,True,A cylindrical component with a central hole and a flanged base.,866
00070552,True,A cylindrical rod with a flanged top.,866
00074523,True,"A hollow, tapered cylindrical cup.",866
00073890,True,A rectangular block with a sloped top surface.,866
00079164,True,A bracket with a cylindrical base and a vertical arm featuring a hole.,866
00077658,True,A rectangular block.,866
00073798,True,A long cylindrical rod with a flanged end.,866
00079827,True,A quarter of a cylindrical shell.,866
00077118,True,A tapered cylindrical rod with a flanged base.,866
00074102,True,An L-shaped bracket with a circular hole at each end.,866
00077245,True,A rectangular base with a cylindrical rod and two through holes.,866
00070553,True,A hollow hexagonal prism with open ends and internal supports.,866
00075709,True,A cylindrical sleeve with a partial helical cut.,866
00076395,True,A spherical object with a horizontal groove.,866
00077508,True,A flat circular ring.,866
00076181,True,A flat L-shaped bracket.,866
00079120,True,A cylindrical rod.,866
00073641,True,A cylindrical rod with a conical tip and a flanged base.,866
00075755,True,A rectangular block with a sloped top surface.,866
00077397,True,A square plate with beveled edges.,866
00073081,True,"A flat, trapezoidal plate.",866
00079720,True,A disc with a central raised circular platform and a concentric groove.,866
00077920,True,A circular disc with two holes.,866
00071253,True,A flat rectangular plate with five circular holes along one edge.,866
00079264,True,A flat rectangular plate.,866
00073444,True,A sphere.,866
00079267,True,A bolt with a hexagonal socket head and a cylindrical shaft.,866
00073279,True,A cylindrical rod with a conical tip and a flanged base.,866
00073786,True,A flat disc with a central hole.,866
00071688,True,A long cylindrical rod with a flanged base and a small hole through the flange.,866
00078623,True,A cube.,866
00073999,True,A cylindrical rod with a conical tip and a flanged base.,866
00074466,True,A cylindrical cup with a long handle.,866
00078046,True,A flat rectangular plate.,866
00071683,True,A rectangular block with a tapered end.,866
00071880,True,A cylindrical rod.,866
00075605,True,A T-shaped bracket with a central hole.,866
00078158,True,A thin ring.,866
00072483,True,A flat disc with a central hole and a thicker outer rim.,866
00079149,True,A tapered rod with a stepped cylindrical section.,866
00072665,True,A cylindrical rod.,866
00071784,True,"A curved, tapered panel with a slight twist.",866
00072151,True,"An irregularly shaped, thick disc-like object with a rounded edge.",866
00078533,True,"A long, slender rod with a slight curve.",866
00073788,True,A flat circular ring with a central hole.,866
00071614,True,A cylindrical object with a wider base and a narrower top section.,866
00073895,True,"A long, thin cylindrical rod.",866
00073763,True,A flat rectangular plate.,866
00074551,False,N/A,866
00072031,True,A flat rectangular plate with a stepped edge.,866
00075425,True,A cylindrical ring with a central hole.,866
00073695,True,"A flat, irregularly shaped plate with a stepped edge.",866
00073693,True,"A flat, irregular quadrilateral plate.",866
00078281,True,A cylindrical disc with a central hole.,866
00073121,True,A cylindrical cup with a thick base and a hollow interior.,866
00071764,True,A cylindrical cap with a rounded top and a central hole.,866
00074016,True,A rectangular rod.,866
00073475,True,A tapered cylindrical rod.,866
00073613,True,A cylindrical rod with a conical tip and a flanged base.,866
00078239,True,A cylindrical disc with a central hole and a stepped edge.,866
00071153,True,A flat rectangular plate.,866
00071612,True,A rectangular block with two through holes.,866
00077330,True,A flat square plate.,866
00072385,True,A cylindrical rod with a conical tip and a flanged base.,866
00074840,True,A thin circular disc.,866
00072816,True,A cylindrical rod with a hollow cylindrical head and a small hole at the base.,866
00079268,True,A thick circular ring with a central hole.,866
00073021,True,"A round, flat disc with a central hole and a recessed groove.",866
00075259,True,A cylindrical object with two grooves and a central through hole.,866
00076333,True,A conical object with a central rod and a flat circular base.,866
